dec,ra,hSyntMag
-5.26397052687165,34.4089033526315,23.726501830000004
-5.17830135575172,34.4670680260435,
-5.24558925753099,34.3616523088125,20.85470749
-5.13817812439679,34.4225355754272,24.713733500000004
-5.26215938863608,34.4260281214715,15.3737815
-5.2118322503784,34.3435838516967,24.665653440000003
-5.21491198801365,34.3439421884296,20.807454849999996
-5.26489019663424,34.4001195372006,22.46913288
-5.19908915216152,34.3416421542196,20.421405250000003
-5.14476525917028,34.3727578201392,26.01822492
-5.13696479709857,34.3910600719157,15.3919619
-5.15363022481915,34.4538810970518,20.557723290000002
-5.20634367043772,34.4736159714103,24.93729893
-5.24171737375715,34.354027371326,15.8256581
-5.22801214571133,34.3456472487798,25.322211999999997
-5.13414640183018,34.4203604592174,21.13843734
-5.21201038590142,34.3398572123185,23.532053010000002
-5.26618089729831,34.3867772779109,13.7432001
-5.13258818647533,34.4199286480686,
-5.2239102473571,34.4731715711076,22.17880909
-5.27008104893679,34.4109656320113,18.233324730000003
-5.15212809885645,34.458062116617,23.127399970000003
-5.23535781919182,34.4685843205036,18.64371165
-5.21789889163936,34.338780878451,22.847609050000003
-5.21192579479979,34.4772015043532,20.42411436
-5.17177058475009,34.4728173584413,17.698448919999997
-5.22240058900152,34.4754778566618,23.98335018
-5.26953375529277,34.42531121864,17.43368302
-5.24869484022651,34.4603980712949,21.00930912
-5.24026867281364,34.4672636897412,
-5.15173764391987,34.460298006035,24.716967159999996
-5.25905483598148,34.4498320062625,19.539937199999997
-5.13442746567559,34.4380020232966,23.485519159999996
-5.21617135262547,34.4788131925918,16.7621151
-5.19164545594456,34.4799766463767,20.646267459999997
-5.23520506724318,34.3423948117759,24.81580629
-5.13827566136191,34.4465972559526,23.103749599999997
-5.20054511966099,34.3328581004418,18.489697729999996
-5.19337418932118,34.4814955005175,24.52878589
-5.14753568651337,34.3544832553188,23.34684811
-5.12746023282449,34.3902294574552,27.08931621
-5.12676098932092,34.3932987582111,27.091441930000002
-5.27552081549738,34.4031858250166,
-5.12812987838836,34.3871686436716,27.21108886
-5.21817648207627,34.3339040755615,23.40076784
-5.12523383413776,34.4003168305831,26.97621066
-5.14094331136674,34.3605332207847,19.1210234
-5.12933595795425,34.3816008494593,27.19593983
-5.27485098277769,34.4218220727408,
-5.1249291173067,34.4017245463616,27.26656718
-5.12977983807017,34.3796207410642,27.2963245
-5.27095577823245,34.4374940890426,15.155435
-5.19297870877408,34.4839493536902,18.387812700000005
-5.26768016647315,34.3700161009486,19.454727000000002
-5.1311229812965,34.3734520948917,25.756152020000002
-5.27775941895981,34.4090163223763,14.3110111
-5.15153126665155,34.4676348693245,25.410228710000002
-5.21358003875895,34.4840673276207,22.46273702
-5.13150740660435,34.3718258833131,28.081477800000002
-5.1230265744936,34.4109524557157,27.54257858
-5.23928805862082,34.4750200021019,15.5573518
-5.26028472108804,34.3571805921501,22.610154279999996
-5.23019531189032,34.4800113883201,16.570105199999997
-5.15991058094425,34.3401286473711,12.3359931
-5.22864413973708,34.4808626438901,17.5872147
-5.25538746009611,34.3509238379717,18.666203600000003
-5.23365925949462,34.4792162528894,21.40907996
-5.12706389856576,34.378447197923,18.00357066
-5.26513001509784,34.4528527324762,20.90265122
-5.14278159112406,34.4614636893707,17.99571909
-5.23162431350374,34.4803863069266,17.09417561
-5.13264869658404,34.3663508686638,26.6348986
-5.1215212368675,34.4139221361476,21.20808394
-5.27157926828423,34.4438046908426,23.605849109999998
-5.1331589200632,34.3640345647921,27.39491309
-5.24533669859176,34.4744163803055,19.35751234
-5.16267375065342,34.3359340619043,19.92454074
-5.13056368135145,34.3671543868706,23.72094591
-5.13360229218618,34.3620611303515,27.58925825
-5.14320039900469,34.3501339639456,15.744437399999997
-5.12071167922128,34.4213598055317,25.0026102
-5.12156801531545,34.4260380800343,23.30828983
-5.13422407813866,34.3590578845812,26.915110889999998
-5.11982529450443,34.4221108909208,20.321101830000003
-5.12005426648013,34.424424207465,27.9003151
-5.21256861107777,34.3256390729974,22.159669549999997
-5.15705234745932,34.337047653851,23.249815520000002
-5.11976887496812,34.4259508721252,25.86152756
-5.13495820772169,34.3556192185031,26.95554008
-5.19789295677707,34.3233675479237,20.08124287
-5.13519332365412,34.3546385811977,26.82372249
-5.14939151171779,34.3403293873104,22.06844816
-5.15099444085581,34.4756910041473,23.01401923
-5.24347603217373,34.3346322547346,20.54054104
-5.11905960244469,34.429125852736,25.83604956
-5.13544474020597,34.3534368889604,27.386769119999997
-5.11892134021306,34.4299090333634,27.545142090000002
-5.28499719665405,34.4152159754597,15.748038499999998
-5.11707331905931,34.3911688025319,19.181212449999997
-5.27858464258738,34.4413051204401,23.899221469999997
-5.15106784249402,34.4769023768597,23.181069479999998
-5.11854454159548,34.4315563416912,28.089131249999994
-5.2427082235681,34.4819572456079,20.13560022
-5.17739585207724,34.490233332938,23.88282881
-5.115907,34.423655,
-5.14997553759974,34.4774027019043,15.226335199999998
-5.21280714578014,34.3214369684152,22.93316271
-5.11412873085136,34.4134103270324,17.1130688
-5.11800410604386,34.433963448943,27.566924419999996
-5.11783203309813,34.4347054119198,27.108435150000002
-5.20657796003809,34.4946137192974,17.215997
-5.16145978017142,34.4856538985048,21.169532059999998
-5.28218557479391,34.439670460597,21.066832769999998
-5.26932051592335,34.4621544789093,17.6172792
-5.136707,34.468632,
-5.11729700950892,34.4370787840173,27.480418560000004
-5.17471874761994,34.4923219623838,16.079152599999997
-5.11964772123098,34.4435379456111,16.346915100000004
-5.26200731863424,34.3433000276706,17.6835956
-5.28905566267294,34.4113306170992,18.92337515
-5.13734612901611,34.3449057276039,29.39580518
-5.11703106885455,34.4383280832338,26.9401159
-5.13751299424986,34.3441452524885,26.39890613
-5.1137614095913,34.4281393528116,20.40656858
-5.15238531757242,34.4827928628773,18.762823239999996
-5.28965568345209,34.4027125950842,18.510273159999997
-5.160585,34.487639,
-5.11171342764725,34.4189692864901,18.247000959999998
-5.14328122606332,34.4765220790794,18.910915
-5.13776239036839,34.3429856502481,28.29976277
-5.26155014637574,34.341324311122,17.722381
-5.17970944817187,34.4951988064577,18.9604264
-5.12208395278737,34.3631212746267,17.718468299999998
-5.24650125336593,34.3296627828645,
-5.11663568289636,34.4400792772458,27.07300219
-5.22091582802591,34.319316685902,23.959567059999998
-5.11326206192867,34.3847090997481,19.28533573
-5.15758191098497,34.327712817318,23.93731514
-5.28176945789878,34.4472586610163,20.2422369
-5.110923,34.420352,
-5.27288518679189,34.4620352309252,21.731663870000006
-5.19407485603818,34.4982587608202,26.08200059
-5.11438903986949,34.4394045871405,17.051106500000003
-5.23196583860089,34.3206522510735,16.6835915
-5.16053830317912,34.3242330701937,17.90977383
-5.26824833883616,34.4698945097428,22.79038677
-5.15066423364697,34.4850247483085,23.171769079999997
-5.19263137418634,34.4995336240129,23.137842420000002
-5.11579433290297,34.4439256103461,27.257594770000004
-5.13625076438482,34.3409025355637,20.884333719999997
-5.12573932405424,34.3531056608937,17.4719828
-5.29283657349703,34.4128069226668,20.069148000000002
-5.11551935923973,34.4451363115372,26.52877259
-5.28790224201334,34.4396670853427,20.86123196
-5.13901796569464,34.337097664302,27.41941396
-5.11597952573649,34.447624628716,18.5138712
-5.11526962961719,34.4462145073328,26.583191
-5.20195091834412,34.3132530755314,24.66798314
-5.10817665817305,34.3905812496692,17.92709064
-5.1393057887759,34.3357856226411,27.412339269999997
-5.1064576375478,34.4084406052496,
-5.2130605810913,34.3136128087092,15.479623000000004
-5.23757924979325,34.494614749522,17.277824
-5.29350283770656,34.4242824374833,19.405397599999997
-5.10756834231836,34.3900436495979,20.630015789999998
-5.29449720881799,34.3964760487795,21.494042779999997
-5.11488664228726,34.4478886585455,26.8131849
-5.18329414697396,34.5010876387695,22.4514312
-5.15077343687774,34.4885636949413,22.850700789999998
-5.29526262605933,34.4139674377442,20.07436017
-5.1396864644848,34.3340625273621,25.881171199999997
-5.26764175230307,34.4758830250906,21.90500011
-5.266922,34.477041,
-5.11424628878007,34.4500768211229,18.845209
-5.11429772016187,34.4507006401234,26.38849805
-5.2912398480246,34.4401826151656,17.3185895
-5.14024253261822,34.3316221405073,26.48724623
-5.25155969168813,34.3250373269926,19.0543704
-5.27879210847381,34.4641190320454,17.454645600000003
-5.29704225411178,34.4016181120746,20.6144846
-5.21480924755309,34.5034482515054,25.074018820000003
-5.14431691407431,34.3275503706338,17.387509
-5.1404842918588,34.3304112553192,25.7349458
-5.21328857484248,34.310120877213,21.72511849
-5.29806210390518,34.4193033172319,19.0991734
-5.29435402050902,34.4366564909862,20.8642354
-5.150662618509,34.4924344653156,23.54913798
-5.22888151532239,34.3127720631584,22.7656231
-5.18720974197122,34.5052433390034,19.713852439999997
-5.13868601259825,34.484762597656,24.56989334
-5.29135062881212,34.446697553517,15.557834200000002
-5.29097946458064,34.3667056708567,21.296787390000002
-5.1849834893817,34.5057623972666,18.73992802
-5.11331257282147,34.4550629546473,26.674190449999998
-5.28127272728916,34.4656382906425,25.23205775
-5.29871354994045,34.4259969432689,19.98377335
-5.11306991310718,34.4561994483917,25.975431569999998
-5.108267,34.446767,
-5.14152083452911,34.3258143308564,26.53197703
-5.23410244862224,34.5023828436397,18.248843100000002
-5.29402703124775,34.4444022058362,21.195304800000002
-5.25828483710841,34.4901704039989,15.351341699999999
-5.13065629477338,34.4804152914799,23.76717676
-5.14177342322578,34.324641966092,26.455162200000004
-5.25589432735145,34.3222255371252,14.952197900000002
-5.28750386866329,34.4594753831341,19.041804399999997
-5.23689305915154,34.5023143062255,23.72809509
-5.29076949839258,34.3610069927369,
-5.14190618389147,34.3242315988569,26.7634439
-5.29689394357368,34.3752609162609,19.14126517
-5.22337299544907,34.3078742660674,23.47342982
-5.16763659944374,34.5039544831666,25.05070811
-5.10876339042931,34.3631846218737,20.44673785
-5.11251465768459,34.4587424249929,26.220755099999998
-5.195773522915,34.305143821473,26.5132798
-5.1768376005795,34.3078223016327,16.739055
-5.20088532504507,34.3048948478818,23.48018655
-5.27777247082767,34.3398451688001,17.987046799999998
-5.10399575785682,34.3727890968199,18.117988509999996
-5.19080104036016,34.5098221833779,16.093008400000002
-5.11226886826343,34.4598379018818,26.91454105
-5.15020043706578,34.4971943381758,25.866484770000003
-5.10298916123714,34.3747454925052,19.34863524
-5.2065945431165,34.5105444420414,23.29793645
-5.23312187713205,34.5054322448423,16.658640399999996
-5.22272059205559,34.3059667669,18.00995958
-5.28070788815595,34.4730140958539,21.03509502
-5.21949046287334,34.3047757188028,16.781342199999997
-5.23332280508823,34.5065154599466,20.24892108
-5.15011846531434,34.4988490492758,23.818317470000004
-5.13250550270163,34.4870267838553,10.5957424
-5.21696682035637,34.3036729451617,21.26766493
-5.26094985007339,34.3215508373851,15.2981692
-5.29146213593607,34.3553018418059,20.162022379999996
-5.13708368307329,34.4910358975481,23.7163924
-5.23291291625701,34.5076927398534,15.699503899999998
-5.29734177079469,34.3650242633065,19.11686701
-5.15328928837591,34.5022912470636,14.3891672
-5.18227819280835,34.3026406649479,25.344591899999998
-5.132368,34.48877,
-5.14921979804448,34.313986057182,
-5.25185476349673,34.5007726331186,24.381978829999998
-5.14327778448781,34.3171449892777,25.470168129999998
-5.12936833414842,34.4869426190359,20.60228472
-5.11089606485367,34.4656995071014,26.77933845
-5.26625038229777,34.4924567075865,17.804923
-5.11132971382794,34.4674811837134,
-5.1500024985062,34.5026113963959,23.168941519999997
-5.14767157864324,34.5014118461612,19.95860036
-5.29876281116075,34.4513814815143,23.498113829999998
-5.11058977120614,34.466791184724,25.929483610000002
-5.29492717024513,34.3543401024799,19.29111378
-5.15806729903999,34.5072971073758,18.2461899
-5.12759468577563,34.4876797649326,20.420020370000003
-5.10366160851995,34.3587357845465,20.5402248
-5.24390927780701,34.5070188537806,19.72316481
-5.29320494427212,34.4636650065968,19.70014346
-5.15862141791925,34.5078325302871,20.36777768
-5.26261878080749,34.3179231117609,22.685085559999997
-5.23766630137528,34.304858714645,20.41878455
-5.225181337563,34.3010627311828,20.50028277
-5.28108704755302,34.4807521767729,18.944155000000002
-5.24099399631243,34.3059229564873,15.953771600000003
-5.14399315914932,34.3138699904492,27.62504483
-5.29814255932201,34.358857543472,19.76846492
-5.11467922768671,34.3400126778131,22.965123039999998
-5.29788492091597,34.3582692829781,19.12013123
-5.148975,34.503849,12.7053607
-5.21396824404516,34.2986086889029,20.57637493
-5.20752437697121,34.5167665494556,16.550264600000002
-5.29249016439021,34.4665643342556,23.701963430000003
-5.12713987208348,34.3257157628879,18.170155809999997
-5.27211332870617,34.4907411670157,20.46266793
-5.14899757058823,34.5047381385431,12.540348
-5.28683695508644,34.4755455793025,20.41035705
-5.11907304312245,34.3330730812216,23.028887519999998
-5.12386746164228,34.3280596132394,17.33519432
-5.29008702049913,34.471738798362,17.64927051
-5.14437882037732,34.3121058761507,26.67942252
-5.24608646628985,34.3063671264592,21.99529587
-5.22845031400516,34.2999343877029,27.81491777
-5.29792547146375,34.3546255682327,19.707067300000002
-5.10554210643635,34.4643761324569,20.3516827
-5.10979837108645,34.4710901871441,26.79242111
-5.29220814342095,34.4699648111246,16.666513
-5.24804476552064,34.5081697813307,20.41168865
-5.12224653947739,34.4864987183839,22.84527043
-5.1049443650962,34.3493526579374,20.3446044
-5.28032463174548,34.3287301090153,15.455561899999996
-5.16874936268683,34.2994454704712,15.990772200000002
-5.12725280272553,34.4927498806133,26.184536269999995
-5.10935784621256,34.4731746118199,27.40167037
-5.21513054129611,34.2949073173376,17.7451867
-5.2450180245774,34.5115727932541,18.998863560000004
-5.20782454297782,34.5205613799864,26.38537004
-5.15849180532558,34.3017956753435,23.511666369999997
-5.26370765556915,34.5019887909352,21.366266489999997
-5.24136588988084,34.5136862074523,18.94682869
-5.29277823346717,34.4746861076215,20.9859203
-5.119151,34.487813,
-5.14553323502395,34.3066330077904,28.36254152
-5.10957818900792,34.3371975955013,17.5275915
-5.11167215533849,34.3339094834795,21.9897015
-5.2981944369993,34.3454705277888,19.78994716
-5.22071804924545,34.2930775316334,16.6668836
-5.25749268378595,34.5088087238842,22.32311899
-5.10824740886214,34.4785284639427,26.78154438
-5.12637913316608,34.3171007014659,21.38506219
-5.27152546300741,34.3138429226612,18.2847625
-5.14630683943346,34.3031222684225,26.821760469999997
-5.11050933685029,34.4837595355374,
-5.26107450847653,34.509297949723,20.63413506
-5.15344544729216,34.5163051800747,19.214993899999996
-5.10759131799155,34.4815237175192,25.624578930000002
-5.23546064717694,34.5214282023616,24.41894708
-5.14683146646843,34.3008245230124,27.34413739
-5.15896441108795,34.2954733411972,21.233566049999997
-5.20019941536715,34.287443920082,19.075387609999996
-5.23016980569948,34.523883627265,23.46608043
-5.29852247676851,34.3380306761144,19.49123043
-5.22928450832783,34.5244295351948,18.44894129
-5.262983592734,34.5105452486155,20.37868434
-5.28106949407732,34.4970350060908,17.471872100000002
-5.12238726411198,34.4994714003532,18.571998890000003
-5.29222804408266,34.486008045959,19.02136866
-5.256351118148,34.5147084459233,16.048276899999998
-5.18090257306736,34.5269409760699,
-5.11189346005708,34.4897054740296,20.9325733
-5.17948998681794,34.5270928573555,17.5629219
-5.16055471637038,34.2925090570201,19.177627609999995
-5.10687901038742,34.4845630202995,26.9294932
-5.14747350073413,34.2978579027334,26.36140474
-5.18486723485869,34.2865983963687,22.770569050000002
-5.10404500148325,34.3329399801381,23.66249621
-5.2761387087651,34.5033722287304,20.221740089999997
-5.14952039302701,34.5185637088629,24.76662664
-5.2884097276846,34.4925344107437,17.49044585
-5.14499463297694,34.5166037156914,24.936479579999997
-5.1065929012141,34.4858773965906,26.88155893
-5.27430096951127,34.505347574886,24.11399097
-5.29217261866267,34.4888169425578,20.661879850000002
-5.27185022260534,34.5074829902727,24.553090889999996
-5.10146912186405,34.3346027163289,19.761827310000005
-5.2361097224664,34.5258795628426,20.723671109999998
-5.15908761733496,34.2906887901726,24.048899430000002
-5.14819015961598,34.2951382853382,26.623643249999997
-5.14832627077484,34.2945895292493,26.13106703
-5.29884976612208,34.3316057712426,20.099961269999998
-5.27753984277055,34.3091474761678,22.75425621
-5.21994589688843,34.283153360024,15.151877700000004
-5.27073700147314,34.5116459822087,25.076875479999998
-5.20959713963938,34.5330768721952,22.86256197
-5.18037292274904,34.2827947061861,14.684227799999999
-5.29792545102081,34.4871739014046,24.44994829
-5.12123223786836,34.5053504596107,15.266597599999999
-5.15910695183552,34.2881011285465,23.630406869999998
-5.16336651195853,34.2863756591599,17.288719999999998
-5.15459481735597,34.5256399690383,15.4476738
-5.15179918314067,34.2901518263406,17.4742381
-5.28069834507242,34.505751729453,19.57156087
-5.23264998324318,34.5307740100583,17.058764399999998
-5.24684356291486,34.2883525330392,
-5.20201526217352,34.2795457035898,22.165291649999997
-5.10521379761198,34.4920654752702,26.538368610000003
-5.19700841616272,34.5351749517463,22.701456010000005
-5.13935756942343,34.2949344555407,20.077474600000002
-5.21825988748743,34.2801246639113,24.83991161
-5.25874567445287,34.5217963762361,20.944832560000002
-5.27480212456948,34.5122584810956,8.414147999999999
-5.27510986134905,34.512212104996,
-5.23812924299352,34.53085041145,24.842708769999998
-5.10487370726443,34.4938764444938,27.8518738
-5.14970099747032,34.2883395476213,27.44913823
-5.23879323456506,34.283684817687,18.52215409
-5.12214255766093,34.3041521964611,18.16126053
-5.11202831893508,34.3126965034583,16.5068386
-5.19107610322269,34.5369663233998,22.514554880000002
-5.277442,34.512274,
-5.2371683172399,34.2823389034771,23.297138
-5.14994696956944,34.2872602264427,25.150151720000004
-5.15007375799354,34.2866782570228,27.07505519
-5.27372189125499,34.5157439997409,19.317108599999997
-5.187262,34.538093,
-5.27894674664953,34.5128077154188,16.30277376
-5.2731536237518,34.2975103657874,16.7969716
-5.18905599369579,34.2759594111987,17.7057209
-5.10227799748295,34.4949775366105,23.654111099999998
-5.10567104603235,34.4988852364431,22.57558071
-5.29153318280014,34.5028226024276,19.4377148
-5.12618636855028,34.2982212004694,15.8059205
-5.17501715815136,34.2776343958806,16.5798134
-5.15051283661743,34.2848514461287,26.92727372
-5.12938840842741,34.2958702524131,16.4878274
-5.10255105917061,34.3183113319925,21.12858399
-5.15954791460061,34.2809909930618,22.669466550000003
-5.2739968592654,34.5179807527682,16.781919209999998
-5.27681273448662,34.5165564663865,18.15374154
-5.24791715240425,34.53202045691,17.5646613
-5.292609,34.310914,
-5.19210330780269,34.2736279796847,21.27494886
-5.26287495960921,34.5259870735321,18.8242716
-5.221743,34.539813,
-5.28471919229972,34.5119664143396,19.874567640000002
-5.27816746200526,34.517801122233,20.20280101
-5.15130578416394,34.2814471755284,26.621979529999997
-5.2841870656064,34.5136498221431,21.6165897
-5.16121280764449,34.2775214084291,18.222770799999996
-5.27864551139855,34.5181803897036,20.49938371
-5.17307148468644,34.5405481005851,19.6958537
-5.2895682385563,34.3047229655703,
-5.29014810099831,34.5095213299851,22.664573269999998
-5.161421,34.537819,
-5.27804680554451,34.2953822983901,15.849298199999998
-5.26256775610969,34.5287452860804,18.89035681
-5.27328101464313,34.5226136815251,22.965890310000002
-5.20176503992741,34.544274675589,12.906843199999997
-5.10289831392051,34.5029654231453,26.287246699999997
-5.27479310169063,34.5223890296757,23.607841840000003
-5.2585686112585,34.2830013718557,20.2004776
-5.17281930499185,34.5422920090006,20.91893352
-5.28729855332415,34.5142386961472,20.609880849999996
-5.11283739316021,34.5135240121608,15.194423200000003
-5.1518627877161,34.2779492589081,28.175908670000002
-5.10419618918669,34.5063912919113,15.341730400000003
-5.10250611017456,34.5048327120397,27.55792345
-5.18273447022088,34.5453642293822,20.0390583
-5.15207630471977,34.2769189224319,26.85943614
-5.17113997274558,34.5434637436832,18.070677
-5.26309709078327,34.2829009057467,16.0870132
-5.28302511111743,34.5196008575255,15.295323600000003
-5.26056535303207,34.2814496651932,21.32326537
-5.2932159115394,34.3029873615522,22.430428490000004
-5.10212394424895,34.5063619728853,26.435977069999996
-5.11217567765049,34.299171789072,18.232782429999997
-5.24075856632277,34.5417527533214,17.873978800000003
-5.19060935770235,34.5474227581991,22.36885763
-5.14829,34.537655,
-5.25045509690817,34.5388048317512,
-5.28925158252681,34.2983130533538,18.575140320000003
-5.26225314553294,34.2809153220495,20.15606348
-5.14869512524698,34.5381802181865,22.7904303
-5.14999901401661,34.2758832355861,18.426897129999997
-5.11841806458432,34.5217890362311,16.4441159
-5.20319235644107,34.5483890708563,22.298402330000002
-5.19875175953436,34.2658740583767,17.195985099999998
-5.10169907609277,34.5084477131139,28.10469869
-5.14103152360634,34.2787773862962,20.547647540000003
-5.17680770117302,34.5472318660093,18.215667
-5.16000042066216,34.2710983473124,22.087735199999997
-5.28507217990258,34.2930848738977,17.535277899999997
-5.20747120457503,34.5499253375131,22.61131143
-5.15318744514074,34.271874580289,27.805096439999996
-5.13070594263395,34.5340363090903,17.0246209
-5.10235851130199,34.5137355491033,20.68129629
-5.242108,34.268425,
-5.29451051961539,34.2969836421566,20.75103585
-5.24192074924759,34.2679775970211,19.4119288
-5.25088155407691,34.2707678363841,22.84150897
-5.20735734280219,34.2617467557913,16.3641303
-5.14226888711373,34.2738253515175,15.8373082
-5.16029130328627,34.5475923881163,20.555311749999998
-5.22652713243688,34.2636913940133,18.16304419
-5.173407,34.263192,
-5.19163661837382,34.2608608820439,24.23007973
-5.11356031139282,34.5254599609419,18.3646021
-5.14141,34.542191,
-5.175779,34.261885,
-5.14812605389158,34.5454524448596,23.23668148
-5.15874888901149,34.5490955034699,16.0594506
-5.11392610825491,34.5274527368539,13.9502974
-5.2063788016779,34.5556669665469,21.509594279999998
-5.1544801632283,34.2660857239872,25.2870803
-5.13578003342096,34.541065899308,22.8243316
-5.10657740554422,34.2923794134877,19.83518613
-5.11039213420029,34.5254701228614,19.757649199999996
-5.13353053940113,34.540795882833,20.3375136
-5.24641115733957,34.5496803810474,22.079760479999997
