dec,ra,hSyntMag
-27.89333,53.154954,
-27.8264271446367,53.0339108812864,
-27.8113615166479,53.0316005698209,17.7413004
-27.828052261046,53.0336905836465,
-27.8799643763466,53.0729346293472,
-27.890215,53.168962,
-27.7594074615435,53.0467807093452,
-27.8292860445264,53.0336939778695,
-27.836246,53.035732,
-27.7921508310634,53.0319217569731,16.3029906
-27.8301375187256,53.0335744672123,
-27.8356294068563,53.2277832487466,15.772898199999997
-27.8071855218755,53.2330518252065,18.2857452
-27.760985,53.218481,
-27.832842213612,53.0336830130109,
-27.848922,53.222086,
-27.7467770145203,53.0558962019874,17.9264591
-27.8803219815213,53.1926631923988,18.080605289999998
-27.8353878016595,53.0337605901606,
-27.82015821493,53.2331307381244,
-27.8371923427621,53.0342198063763,16.151389200000004
-27.812741,53.234298,
-27.817598,53.028952,
-27.8472005368292,53.2248206565642,
-27.865448,53.051106,
-27.7174342623431,53.1510971749106,16.9255313
-27.8392289518865,53.0338679877102,
-27.816943,53.028003,
-27.7359091658864,53.1967295546552,
-27.7218740008923,53.1698627816631,15.595717699999996
-27.7712070437636,53.2272544641652,16.104636600000003
-27.8389396153277,53.0332554495783,
-27.7745669480236,53.0339178569458,
-27.7598352219648,53.0415274433552,17.234512600000002
-27.8788168800385,53.1990947936365,
-27.8423252715269,53.0337320968179,
-27.8430524993954,53.0337152508179,
-27.8440847520616,53.0336690790214,
-27.8437649267727,53.0332810084674,
-27.8451117558684,53.0337644589761,
-27.735777,53.062492,
-27.8459010657232,53.0340629935938,
-27.8457745378519,53.0334581468866,
-27.844364665062,53.0327341262093,
-27.862672,53.218884,
-27.7137988291196,53.1493401258499,
-27.767018,53.033957,
-27.7521256194049,53.0435414007746,14.1109205
-27.8921977823636,53.0808631742807,16.3926565
-27.7515703573228,53.0436558665736,15.958411000000002
-27.9014299829581,53.1095677026476,
-27.9001198548005,53.1028996824027,12.4083913
-27.8493646840684,53.0337803398852,
-27.8486696332621,53.0333883062094,
-27.7196472455714,53.0877155421015,18.78538342
-27.9004222531153,53.1030112827614,12.395093
-27.849081097345,53.033297354146,
-27.715079,53.101463,
-27.9029263749968,53.1140451961251,
-27.8509200535056,53.2291058348357,17.158939
-27.849482825068,53.0328197065848,
-27.8505998032014,53.0331265851193,
-27.8013940708663,53.2410173880774,
-27.7350427021599,53.0582069686305,16.070924400000003
-27.8121270913359,53.2413939079598,
-27.8502628528956,53.0324797980949,
-27.8474654341467,53.0308887529397,
-27.8515421293039,53.0326292923575,
-27.8539262539206,53.0336117200205,
-27.734198,53.205097,
-27.709407805892,53.1332201455283,
-27.73227,53.059844,
-27.7090328733379,53.1278332225646,
-27.8518402380632,53.2312917782157,13.747516199999998
-27.8356574598937,53.2387093090035,
-27.8539084374681,53.0325577441342,
-27.827577993481,53.2412735077798,
-27.8560106556433,53.0333562119862,23.197376769999998
-27.8565688773652,53.0336198920467,
-27.8545120172874,53.0321758146907,
-27.897701,53.083599,
-27.8373787841556,53.0239235105863,15.967349399999998
-27.8781653636313,53.0515726263176,19.507557610000003
-27.8570849675965,53.0332595699445,
-27.8555306189377,53.032189005377,
-27.8246128040056,53.2429497366837,
-27.877876,53.212162,
-27.7087546402701,53.1500279799091,17.1599394
-27.777359876585,53.023303615821,18.131308649999998
-27.7233995667633,53.0697389729886,16.81379973
-27.8577982594072,53.0331488634439,
-27.8544335903314,53.0309736913648,
-27.8552537297634,53.0312990021466,
-27.8576489584558,53.0327056421805,
-27.8590892521379,53.0335741655237,
-27.8889684951661,53.1989230019967,17.7086906
-27.8573480989779,53.0318717162299,
-27.8599470088362,53.0334812098303,
-27.8546554059347,53.0301029928353,
-27.8570448719691,53.0315288177805,
-27.8580754655169,53.0320445322757,
-27.8591665641763,53.0326646381889,
-27.8599592603414,53.0328616325521,
-27.8915301924783,53.0664089874298,18.561721600000002
-27.8573423892677,53.2318458375634,13.9506928
-27.9028208410147,53.0908164575405,17.529447400000002
-27.7240045482133,53.1970694992761,20.145265509999998
-27.70595940988,53.1384281763745,15.053349099999998
-27.780479,53.242415,
-27.8584640415914,53.0316244955002,
-27.8566226408284,53.0303310229436,
-27.807923,53.246888,
-27.8320085811567,53.2435822560906,18.270727599999997
-27.8595336476564,53.0318305518427,
-27.8579700499475,53.0305553958657,
-27.8571295523268,53.0300211633565,
-27.8409155003947,53.2411205728763,
-27.862052563255,53.0330703229934,
-27.8631732476662,53.033601530315,
-27.8624189136357,53.0329427576465,
-27.7065096435249,53.1094894283152,19.91308007
-27.7048659405287,53.1399314974415,17.52438755
-27.9105725829748,53.1366687483035,16.6507508
-27.8421955240878,53.2413510840635,
-27.8355154455884,53.2439010518365,14.2680122
-27.892116,53.064264,
-27.8610177332559,53.0314565402017,
-27.8638607109567,53.0334312656757,
-27.8645003806202,53.0334873885847,
-27.904988,53.091154,
-27.7316449639713,53.0516462851122,
-27.7619287991213,53.0260863504212,16.2791348
-27.7710746730621,53.2413549978602,
-27.774391,53.242734,
-27.821599,53.014799,
-27.8634824062808,53.0320765840626,
-27.8866482747304,53.2081238098741,
-27.8639230818721,53.0323429683272,
-27.8618244683541,53.0308141503667,
-27.8655160445393,53.0333415346711,
-27.7077605389714,53.1660114084193,
-27.707841494464,53.1665981093623,
-27.77929,53.24526,
-27.8621229798169,53.0305100039123,
-27.7765688312752,53.018510601109,
-27.8100291638051,53.2496950185305,15.450358699999999
-27.7023164540778,53.1318481304575,15.686262700000002
-27.8422610731219,53.2439123840091,
-27.8641328076195,53.0307847654114,
-27.8682579117705,53.0337247969041,
-27.799918,53.250545,
-27.8191289068379,53.0127038943963,17.3841902
-27.912535,53.116461,
-27.7067350709591,53.167728952808,12.470721000000001
-27.8633671480425,53.0294870636449,
-27.7063305911281,53.1675900727587,
-27.8972709775459,53.0667011271194,15.793309
-27.70579,53.166734,
-27.8352990188898,53.2479630787916,
-27.8633261553545,53.0285150632349,
-27.8698691046589,53.0333905951807,
-27.706655,53.092069,
-27.7008455439839,53.1347758136558,16.3596184
-27.7773071927385,53.2472813913728,14.397175599999997
-27.7054651401496,53.1669573544731,
-27.7002082667777,53.13982084944,17.693504300000004
-27.8722328411381,53.0340354001423,
-27.699699,53.131761,
-27.7031524066605,53.1006836884785,
-27.7251439375937,53.0527218535785,18.338002200000002
-27.909973,53.170527,
-27.8689596586724,53.0305410912759,
-27.7421407874718,53.0339413908207,18.2163772
-27.710169,53.077506,
-27.7978864791289,53.0090763222693,
-27.913906244121,53.1048991617498,20.1424551
-27.8743214279688,53.0339268835089,
-27.7877059630919,53.2530059901585,
-27.7065642586846,53.1788128920276,17.917539440000002
-27.792477,53.008842,
-27.7404187323333,53.0336175521512,18.35064189
-27.728741535077,53.0454588643013,20.021659800000002
-27.818203,53.254758,
-27.859222619545,53.2409936628974,
-27.910473,53.175227,
-27.808203,53.256171,
-27.8231514438102,53.0078140109882,
-27.885292513743,53.2204393290353,17.6433557
-27.738320709878,53.0339940316312,14.789296599999998
-27.9118633361765,53.1758700137985,19.309247800000005
-27.8659644016696,53.0240607106667,18.826813400000002
-27.854313,53.016683,
-27.8496518087095,53.014242367551,16.444474
-27.7819685169384,53.2550577306573,15.933833799999999
-27.6952543967671,53.1270812705634,17.974660000000004
-27.802886,53.004317,
-27.9180164360971,53.1066573822367,18.7562711
-27.696153581447,53.1131497163619,18.178609
-27.6959052232304,53.1150542102719,
-27.904429,53.19669,
-27.756154691176,53.2448497108494,17.664760800000003
-27.835515,53.007668,
-27.914913,53.091041,
-27.909338,53.075434,
-27.8916904233215,53.0453350616354,16.3754822
-27.7234569199987,53.217592119639,17.381269300000003
-27.6942449531258,53.1391205176013,20.502957379999998
-27.7383893365933,53.2332889683672,16.4115106
-27.875328,53.028155,
-27.8072791769626,53.2603036723867,18.032423400000003
-27.717451277888,53.2104201539017,18.115836
-27.899756,53.055369,
-27.8673930907716,53.2413852359407,
-27.7836087383253,53.2579338709897,16.4452107
-27.88031,53.231437,
-27.7267495309004,53.039429475449,24.944920859999996
-27.8894883988621,53.2224801303019,17.813847000000003
-27.695277,53.104277,
-27.7395738958568,53.2361569455704,18.1232246
-27.918333,53.166317,
-27.8359744225688,53.2576663195789,15.591292500000002
-27.821579,53.001909,
-27.9172234191743,53.090314330237,
-27.915981,53.17666,
-27.772459,53.006635,
-27.7952871146615,53.0011533679287,14.665526900000003
-27.7423062881961,53.2400957546006,
-27.691629,53.120946,
-27.783538,53.260356,
-27.9024427818045,53.2096412887828,19.7828281
-27.746944,53.24505,
-27.6941613583219,53.0967019746134,17.310678000000003
-27.8214347839296,52.9992436472541,12.0981123
-27.704543,53.196102,
-27.8748358781221,53.2410659293355,
-27.8352722885845,53.2613302001736,20.181792839999996
-27.7186263491724,53.0428020254656,15.0675451
-27.821442,52.99819,
-27.9258087432377,53.1465695374412,
-27.6892540829296,53.1172576910277,
-27.8039182039056,53.2666151469012,
-27.9045027952961,53.0514454834807,18.174705799999998
-27.851429,53.004552,
-27.894014,53.22649,
-27.8791517873314,53.2412873668402,
-27.817524,52.99544,
-27.7273164164209,53.029507198806,
-27.8596748450784,53.0081225457244,
-27.7828240376558,53.2654477795689,
-27.689896678398,53.099175597032,18.17883587
-27.712977,53.045601,
-27.6874378839307,53.1116594479009,19.779499089999998
-27.7266466882221,53.2337693009226,16.8774113
-27.9217410260321,53.1784736704729,18.871099599999997
-27.781993,52.996653,
-27.925036,53.168913,
-27.851865,53.002737,
-27.7038736089624,53.0576002354313,14.065689299999999
-27.6849580995933,53.1328138986286,15.484506099999997
-27.686057,53.10882,
-27.8461556577415,53.2638319301697,
-27.7271166911331,53.2370419671796,18.28492324
-27.716531,53.22605,
-27.8924448577718,53.0292864001102,
-27.6846313286478,53.1140630506205,17.537549749999997
-27.8218998966729,52.9921867967209,15.454770499999999
-27.6834881123324,53.1313724026132,17.287793000000004
-27.781026,53.268733,
-27.813218469158,52.990971763785,18.72701317
-27.7598200930589,53.2612982514717,21.89108247
-27.8864400179996,53.2407988191919,16.8850922
-27.7765016455667,52.9947498951424,13.6800374
-27.7604624713822,53.0007106867586,20.048570499999997
-27.808796,53.272826,
-27.7764010617942,53.2684396781385,
-27.7859443278462,52.9920834022864,16.902351399999997
-27.8487364597059,53.2651911826511,
-27.910663,53.050647,
-27.807901,52.989628,
-27.93239,53.116962,
-27.6965185266776,53.0655315638903,18.95846998
-27.8867647474345,53.0211643627593,24.678425429999997
-27.6960444343165,53.1972656731538,18.74043357
-27.9324831308062,53.1133344640672,15.892729599999996
-27.9003508048482,53.2278524600738,13.564227300000002
-27.776383,52.993434,
-27.933745,53.135718,
-27.7045871242854,53.2141146452372,19.983000569999998
-27.915128801332,53.206963149993,14.692784699999999
-27.871412,53.25545,
-27.9031756011394,53.2279305797862,15.615714499999997
-27.707529,53.221981,
-27.9280271117004,53.0812144134203,17.319251209999997
-27.9224963791716,53.1962126574636,14.8831636
-27.9258705475347,53.188158400283,16.526939499999997
-27.878206,53.008488,
-27.7529956582808,52.9983893695649,16.399105700000003
-27.7214922864077,53.0213541495887,20.32303931
-27.7381585729902,53.0071503983615,18.070542429999996
-27.680675,53.163897,
-27.6775854369286,53.1380981759144,16.5428073
-27.6845612092146,53.0834044584534,
-27.6784505388814,53.1507088977974,16.913833699999998
-27.7353447638874,53.2540283859094,16.131783199999997
-27.826935,53.277355,
-27.7471999747019,53.2623383925134,13.998818
-27.810634,53.27957,
-27.8428536314847,53.2744811003647,17.4088367
-27.6873395091295,53.1920895755286,
-27.6757510555782,53.1303962445498,19.5765636
-27.9029058141689,53.2353780211589,18.4289636
-27.6930471171336,53.2068953161583,17.9837284
-27.8458925699504,52.9877720695728,
-27.8979290332731,53.2414092955484,13.610054199999999
-27.8447843057849,53.2759636907613,
-27.7823521830807,52.9836754118432,17.0500037
-27.675928,53.154946,
-27.858388572824,53.2714039043108,12.769158300000003
-27.693317,53.211475,
-27.9395718410127,53.1020735005831,18.2570256
-27.6749959037785,53.1571770403788,16.1338388
-27.8434617767843,53.2781556222866,
-27.729671,53.00722,
-27.7095074451091,53.2363658040665,
-27.9230823093977,53.0521394824909,18.708091999999997
-27.799546654067,52.9786739181925,16.2773672
-27.9389277956521,53.1690841085964,
-27.9436803747994,53.1338465506297,20.074092399999998
-27.8986726111224,53.017012007223,13.557405000000001
-27.804494375254,53.2855739578235,16.473344799999996
-27.671172,53.13027,
-27.943005,53.112453,
-27.81166,52.977252,
-27.7674,53.27887,
-27.944212,53.133262,
-27.856657,52.987138,
-27.935321,53.186676,
-27.8764880910326,52.9975683463307,22.1461192
-27.898584,53.01547,
-27.9439440448811,53.147963918918,15.244085899999998
-27.8272164830117,53.2849140470692,
-27.8416783077037,53.2817736793851,18.0004386
-27.789848,52.977571,
-27.9222019249816,53.2169272383099,19.7125041
-27.670508,53.140045,
-27.7864365423827,53.285232726924,
-27.8455791669255,52.9817180979687,16.3168559
-27.6721281647564,53.160169263316,
-27.9296266731371,53.0589145872793,
-27.907282,53.023697,
-27.9391143768972,53.179109305368,17.740764900000002
-27.945885,53.136131,
-27.825835,53.286512,
-27.8412623167409,52.9796827941535,23.984769059999998
-27.869555,53.271388,
-27.7965181415778,52.9753946529389,18.111519200000004
-27.945271,53.149998,
-27.852599,53.280081,
-27.6713296305209,53.0995836119191,19.6802919
-27.9452009206795,53.1561634073635,18.965639799999998
-27.926359,53.214134,
-27.925602,53.046734,22.419827939999998
-27.8157168846424,53.2893792310506,
-27.6682701976091,53.1505156078724,14.640427099999998
-27.6895349772219,53.0455852190916,14.018261299999999
-27.7943426192148,53.2895832994433,17.2662348
-27.9157961163316,53.0294088743846,19.75688919
-27.7538317591316,52.9842733745343,17.810319959999998
-27.9477408198237,53.1134928210743,16.944259000000002
-27.879362,53.269346,
-27.935537,53.199914,
-27.8729047546721,52.9888212247486,16.64988562
-27.7959731836258,52.9713506170721,
-27.6946636991238,53.0339165613032,16.6072054
-27.666943,53.155169,
-27.6654035890125,53.1263709030451,19.6392782
-27.900391,53.009379,
-27.908938,53.244522,
-27.7402195922442,52.9892864881367,18.03385199
-27.9026197682153,53.0107309710419,
-27.777318,53.289543,
-27.9390498096829,53.1957161813005,17.726634699999998
-27.6883203347473,53.0415712935948,14.619365600000002
-27.7191066464302,53.2591114054916,18.6864097
-27.946582237407,53.1720053146573,
-27.6659327339339,53.1585260278434,18.3036529
-27.8466113760697,53.2879432010777,14.270885800000002
-27.6635670257692,53.131891728885,18.246519399999997
-27.782468,53.291781,
-27.8510616643188,52.9759214541048,
-27.665961,53.100622,
-27.834157,52.97107,
-27.9371233093156,53.2042859802553,17.55698687
-27.88352,53.27079,
-27.9027848471531,53.007787461837,17.458503699999998
-27.6624479450017,53.1282746440972,15.881451100000003
-27.930179,53.04331,
-27.9520526327211,53.1130901497076,
-27.95062,53.161222,
-27.9489162160081,53.1706073957107,14.8592509
-27.7290100568994,52.9930024834012,18.06303966
-27.7569423193757,53.286058892309,17.899760899999997
-27.941778,53.066473,
-27.9535545164397,53.1282738286172,18.5021628
-27.8542537015934,53.2880867787707,
-27.6959029016034,53.0242636104587,17.5380913
-27.8665544569563,52.9794441469424,12.624048
-27.942186,53.064767,
-27.7629569899415,53.2898356316446,
-27.86632,53.284561,
-27.7363525176043,52.9853524661509,17.9362632
-27.6615616328575,53.1071439119422,16.815819400000002
-27.8714736473955,53.2820569928072,18.06621608
-27.9484250692398,53.1819783601715,
-27.9166938345115,53.2442578803576,16.5682811
-27.662868,53.165778,
-27.9504929874954,53.1755272234071,10.591362499999999
-27.866564,52.977481,18.097671499999997
-27.910145,53.25289,
-27.6763096928068,53.2104687024893,16.8859444
-27.7375838938184,53.2799475687492,16.3432084
-27.9359036027288,53.2170653577145,
-27.717402347953,52.9972417869816,18.131132
-27.6697565888651,53.1970609097645,19.863214999999997
-27.6779249166027,53.2157059064501,18.8159419
-27.9521690442341,53.1775174162596,
-27.6778604058146,53.2176154399656,16.4707772
-27.6698287929643,53.0620094713741,16.537876069999996
-27.9549293530368,53.1691878482362,20.65689272
-27.665659,53.190185,
-27.6596144778014,53.0951479482619,13.637454400000001
-27.7471783152447,53.2884917640264,19.819201699999997
-27.9234021189158,53.0206526822028,16.965049399999998
-27.6593695443919,53.0950940905688,13.574508699999999
-27.7334189813053,52.9818376964294,19.66703828
-27.725317,52.987313,
-27.8706293475005,52.9748874327133,16.7162781
-27.6757273009506,53.2177428948644,
-27.7363966432955,52.9791596813954,24.71167564
-27.9426268103627,53.2120457214637,
-27.9325696653819,53.0309821346424,
-27.660406,53.080826,
-27.920472,53.012695,
-27.8714434082519,53.2901912300374,19.161765499999998
-27.6536928022029,53.1434568448183,
-27.6535782572227,53.1418220822084,17.4745499
-27.7269876150883,53.2802472294122,18.48846589
-27.6651603323775,53.064072097908,20.28627629
-27.9047484030839,53.2673013096479,
-27.9085407820667,52.9990960219741,
-27.9616486846495,53.1165038749677,17.9427202
-27.9550101230447,53.0774470475624,
-27.6626326914484,53.0695761486011,13.978916
-27.6593664795193,53.0797351809173,11.7855817
-27.9477082444502,53.0560344471216,15.875920700000002
-27.6610907613542,53.1900086897589,17.17588975
-27.8925096600591,52.9841582874978,19.336958099999997
-27.659323,53.078095,
-27.938469,53.226916,
-27.669707,53.213246,
-27.6865301096729,53.2423606532262,20.976418290000005
-27.7416820478515,53.2911669075149,16.745579499999998
-27.957018133621,53.1821591969537,19.1340068
-27.651987,53.112885,
-27.956865261337,53.1846383478275,19.712174700000002
-27.655766961795,53.1750147443438,17.3147349
-27.6529205738576,53.1636598295669,17.52502827
-27.948485,53.210851,
-27.953403,53.062658,
-27.96341,53.162065,
-27.903705,52.989386,
-27.9519221170471,53.058169383984,16.7143738
-27.9625451171929,53.0941567614986,
-27.7199478932448,52.9819938080986,20.27526673
-27.9626896687263,53.1707111274472,13.9420464
-27.659324,53.066406,
-27.728954,53.287847,
-27.962686,53.172411,
-27.7134077264544,53.2768881652789,18.688144599999998
-27.9653747830466,53.1039315158928,
-27.6624299389722,53.0557062846027,15.8561
-27.9676839876659,53.119082634229,18.328039869999998
-27.930982,53.015395,
-27.6856001248437,53.2492626375198,18.5987034
-27.681286,53.24355,
-27.652589366679,53.1807869234813,
-27.6914557321656,53.0049939923043,14.732295400000002
-27.9439426423487,53.03235990462,
-27.6906496904454,53.2582943025449,14.665731400000002
-27.962596,53.186858,
-27.9657012607715,53.0883379882817,11.304789429999996
-27.9222427180134,53.2624512852417,
-27.9518708239471,53.2176623870436,
-27.9178186635056,52.9952993520753,16.9754523
-27.950525,53.220858,
-27.9527877145333,53.2169564478088,17.1361796
-27.968201,53.095487,
-27.966112,53.178716,
-27.9682058939093,53.0941216877197,9.591713
-27.7081141954748,52.9837447383756,
-27.656174,53.05878,
-27.6427780968519,53.136439189557,
-27.970112,53.163345,
-27.9151379915288,52.9895942357517,
-27.972826,53.129271,
-27.6924118568842,52.997210009627,
-27.923116,52.997239,
-27.6838698913478,53.2560897618758,17.44121862
-27.9717855529934,53.1047310901879,16.5223595
-27.971962,53.157603,
-27.9437785638208,53.0235405343292,17.743567799999997
-27.6776337767033,53.2488522373583,17.7875084
-27.704901884805,52.9834131779455,16.091699000000002
-27.973007,53.110199,
-27.9407342459298,53.017658824855,20.9727543
-27.717915,52.972237,
-27.6956231326518,52.9913166013405,18.208308000000002
-27.922208,52.99372,
-27.6707839669189,53.0220008295922,18.37642506
-27.9150817515739,53.2772133281258,
-27.6395950549068,53.1239879688537,17.9975272
-27.973946,53.102813,
-27.6882054336924,53.2656757952721,18.547121999999998
-27.6672660008369,53.2367607143088,16.2009026
-27.9633708577859,53.0587871171173,18.53110045
-27.6410947626563,53.1639947862933,19.1267972
-27.6502250527814,53.2020796804645,18.53509537
-27.654288,53.049983,
-27.6654339943369,53.2357847931226,20.88900694
-27.975042,53.099104,
-27.7137885127019,53.2914777196244,
-27.929974,53.264751,
-27.6523010289036,53.2094155202533,18.44415311
-27.6451098912166,53.1880782369757,
-27.97774,53.128713,
-27.6398585292182,53.0967958173966,15.719126199999998
-27.963329,53.21011,
-27.976209,53.10138,
-27.9645319501627,53.0552965539679,19.40944639
-27.926311,52.991158,
-27.638589,53.167266,
-27.6662855333262,53.0207409252957,18.389465000000005
-27.9263371230854,52.9905573817938,17.2658053
-27.9796962732625,53.1333270885476,16.2731907
-27.9798080189515,53.1331781949855,
-27.6907987881802,52.9884034541837,19.4018596
-27.9594526019322,53.0390121687504,18.05379
-27.6487450009493,53.0549470024384,14.5337099
-27.6803040876538,52.9992541345985,
-27.980273,53.142556,
-27.9234259320593,52.9861369755257,18.109028009999996
-27.9801656602746,53.145885077484,19.45042359
-27.6802169523177,52.9990493567439,15.967626600000003
-27.9807408295991,53.1376503568603,
-27.6366876246428,53.1657238976777,
-27.6339248288334,53.1274214039846,19.1037722
-27.954152,53.236981,
-27.942468,53.255505,
-27.6375412009601,53.1760404685377,
-27.94748,53.249713,
-27.949299,53.247486,
-27.6362585326378,53.0876453847573,17.4362244
-27.9171525706408,52.9756260526591,19.253021200000003
-27.6507052724446,53.2216034837422,19.90222016
-27.6351155143603,53.1713893504002,16.871093699999996
